norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,loss,0.7604230880737305,0.030169526598067466,0.03746041501967134
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,mae,0.5601256370544434,0.004280039908834358,0.00531437146567497
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,mse,0.6929980278015136,0.012981409143875295,0.016118548379903137
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,num_epochs,278.4,39.20204076320518,48.67576267178836
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,r2,0.8211002945899963,0.0021016663522422617,0.002609563445815459
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,rmse,0.8324355483055115,0.007831829725698633,0.009724501010462067
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,time,74.39336763843895,10.476507374655643,13.00830203402617
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,best_epoch,81.0,10.8397416943394,13.45931701168953
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,loss,0.3418875187635421,0.03288467151351711,0.04083171271109118
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,mae,0.556494128704071,0.004794095180821775,0.005952655389988581
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,mse,0.6824742197990418,0.01856873602839521,0.023056131018607522
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,num_epochs,125.4,10.876580344942983,13.505058237886406
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,r2,0.8237985849380494,0.004912185798717151,0.006099284258754911
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,rmse,0.8260591626167297,0.011207207577237269,0.013915586169051973
LogCounts,False,True,True,normclassLogCounts_libnormFalse_znormTrue_learnableTrue,time,34.518880643695596,2.5327115692997766,3.144776773433696
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,best_epoch,186.6,25.5401644473954,31.71230270253466
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,loss,0.6788053989410401,0.01775854156539947,0.022050141722361687
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,mae,0.5581328511238098,0.007144180399716993,0.008870671599001598
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,mse,0.6800869822502136,0.02071715702165605,0.0257237480189247
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,num_epochs,188.2,26.090228055729987,32.39529688172578
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,r2,0.8244583487510682,0.003326380562004221,0.004130246988165459
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,rmse,0.8245970368385315,0.012584840599588169,0.015626143495641745
LogCounts,True,False,False,normclassLogCounts_libnormTrue_znormFalse_learnableFalse,time,52.22894504778087,6.63294190437,8.235885164833357
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,best_epoch,174.8,82.96806614595762,103.0184607340243
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,loss,0.6942119061946869,0.034357609887514046,0.042660607261655936
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,mae,0.5648338437080384,0.01892360658332731,0.023496761010689288
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,mse,0.6963257789611816,0.0453727439092571,0.05633770261184377
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,num_epochs,187.0,74.67261881037788,92.71830242843959
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,r2,0.8202950716018677,0.010315793798252756,0.012808749772184146
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,rmse,0.834113335609436,0.026942899826312386,0.03345402872154262
LogCounts,True,False,True,normclassLogCounts_libnormTrue_znormFalse_learnableTrue,time,52.431511422619224,20.599592699297048,25.57777263237829
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,best_epoch,262.6,27.061042108536764,33.60072174004624
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,loss,0.8797318339347839,0.046226175585478015,0.05739737799913397
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,mae,0.5383271098136901,0.005761302252917133,0.0071536015902174364
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,mse,0.6449471354484558,0.013226434707389986,0.01642278780075891
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,num_epochs,273.8,27.54450943473127,34.201025713289795
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,r2,0.833500075340271,0.002735481389330508,0.003396548758888104
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,rmse,0.8030523538589478,0.008220223255702996,0.010206755273803773
LogCounts,True,True,False,normclassLogCounts_libnormTrue_znormTrue_learnableFalse,time,73.24425481371581,7.081545062943321,8.792899556314346
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,best_epoch,180.4,46.53278414193589,57.77808280522894
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,loss,0.215037390589714,0.04096917291507822,0.050869947044837466
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,mae,0.5001412689685821,0.010266701173720211,0.012747793227724728
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,mse,0.5664137244224549,0.023537110402322186,0.02922518260831083
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,num_epochs,215.4,45.76898513185539,56.82970107254831
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,r2,0.8537957549095154,0.00504023699824348,0.006258280823133559
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,rmse,0.752477514743805,0.015463915216394994,0.019200986795473083
LogCounts,True,True,True,normclassLogCounts_libnormTrue_znormTrue_learnableTrue,time,59.28866957053542,12.502663550847744,15.524107212742111
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,best_epoch,206.8,61.479264797165555,76.33658973467665
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,loss,0.5887791633605957,0.018969896086234683,0.02355423701994414
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,mae,0.5804834723472595,0.011045258547768732,0.013714499889616859
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,mse,0.7130486011505127,0.02021531179418088,0.02510062486729838
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,num_epochs,221.6,67.84393856491529,84.23937601240343
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,r2,0.815911328792572,0.005048813781675258,0.006268930306341168
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,rmse,0.844353997707367,0.011984732045278685,0.01488101030874152
NBVST,False,False,False,normclassNBVST_libnormFalse_znormFalse_learnableFalse,time,60.826707194373014,17.75797213048845,22.04943467553335
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,best_epoch,232.2,63.420816771782434,78.74734492219986
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,loss,0.4297491103410721,0.03394444801587691,0.042147599040213646
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,mae,0.580840241909027,0.01411081204734268,0.017520887304605402
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,mse,0.7118865132331849,0.02619205496651296,0.032521731690893285
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,num_epochs,237.4,63.472828832501236,78.8119264254668
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,r2,0.8162411212921142,0.005511556047756315,0.006843500718581254
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,rmse,0.8436190485954285,0.015549178666235628,0.01930685535150284
NBVST,False,False,True,normclassNBVST_libnormFalse_znormFalse_learnableTrue,time,65.63081085123122,16.98323476564724,21.087471181546757
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,best_epoch,256.0,48.16118769299611,59.80001286912758
NBVST,False,True,False,normclassNBVST_libnormFalse_znormTrue_learnableFalse,loss,0.7556716561317444,0.029002427333105565,0.03601126988003807
