norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,best_epoch,229.4,45.78536884202202,56.8500441356192
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,loss,263.3216125488281,129.34138390677785,160.59853987489808
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,mae,4.7570350646972654,0.5616252279630515,0.6973498260447042
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,mse,27.508904647827148,5.720097828090879,7.102439539344002
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,nb,263.6511596679687,129.71704368428078,161.06498309619667
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,num_epochs,229.4,45.78536884202202,56.8500441356192
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,r2,-6.182010841369629,1.3916807536722084,1.7279998888278656
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,rmse,5.222680187225341,0.5391164103059481,0.6694014375177457
RawCounts,True,False,True,normclassRawCounts_libnormTrue_znormFalse_learnableTrue,time,68.11364439874887,13.464818105286305,16.718779883696257
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,best_epoch,5.4,0.8944271909999159,1.1105780420791194
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,loss,72.78582725524902,32.91936912034722,40.874795480315925
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,mae,0.8114686727523803,0.027273292329883982,0.03386426519850385
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,mse,1.9865721225738526,0.13561629807238954,0.168389874886157
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,nb,67.49841537475587,19.849114814474344,24.645931261345822
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,num_epochs,99.0,0.0,0.0
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,r2,0.4803912162780762,0.030608041739999606,0.03800490348407567
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,rmse,1.408824872970581,0.04723018341590084,0.058644018376084656
RawCounts,True,True,False,normclassRawCounts_libnormTrue_znormTrue_learnableFalse,time,26.684835574030878,0.2998168904621965,0.37227183894031096
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,best_epoch,8.4,6.2289646009589745,7.734281091096451
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,loss,61.382856369018555,14.954189920782737,18.568079246937558
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,mae,0.8098222970962524,0.019247941281918705,0.0238994757292985
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,mse,1.9667200088500976,0.09605672319909454,0.11927017498174025
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,nb,60.3399040222168,13.820811586507709,17.160804172924102
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,num_epochs,99.0,0.0,0.0
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,r2,0.4853372573852539,0.02545194975771123,0.03160276969824114
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,rmse,1.402065920829773,0.034116846886830234,0.04236166051160742
RawCounts,True,True,True,normclassRawCounts_libnormTrue_znormTrue_learnableTrue,time,27.75204631462693,1.477838231157995,1.8349785267980183
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,best_epoch,220.8,35.56262082580528,44.156825961173915
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,loss,492.24992218017576,216.78028360942943,269.1682736782306
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,mae,3.625201368331909,1.0523928362788326,1.306718296774977
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,mse,23.265476608276366,8.237269630586392,10.22792114379636
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,nb,492.52513122558594,218.16749717851474,270.89072682478354
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,num_epochs,220.8,35.56262082580528,44.156825961173915
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,r2,-5.063358306884766,2.0722043494912725,2.5729815376845684
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,rmse,4.758282470703125,0.8833348218827591,1.0968050466915586
LogCounts,False,False,False,normclassLogCounts_libnormFalse_znormFalse_learnableFalse,time,66.19248482957482,10.331079881170051,12.8277299510161
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,best_epoch,191.2,53.834932896772514,66.84489802363804
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,loss,375.2038146972656,192.67468426516575,239.23721881733405
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,mae,4.199602556228638,0.9887200532338277,1.2276580944025552
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,mse,27.229130935668945,7.599671324649887,9.436238281999293
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,nb,372.59413452148436,190.3208790820782,236.31458366270877
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,num_epochs,191.2,53.834932896772514,66.84489802363804
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,r2,-6.103262996673584,1.890665079956843,2.347570762443457
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,rmse,5.175648307800293,0.7431312928372393,0.9227193722546205
LogCounts,False,False,True,normclassLogCounts_libnormFalse_znormFalse_learnableTrue,time,56.58291581571102,15.901307042518413,19.744080479079123
LogCounts,False,True,False,normclassLogCounts_libnormFalse_znormTrue_learnableFalse,best_epoch,293.8,10.545141061171254,13.093522011636606
